datetime,price
2023-02-19,311.5
2023-02-20,315.4
2023-02-21,311.5
2023-02-22,312.4
2023-02-23,308.3
2023-02-24,302.3
2023-02-25,302.4
2023-02-26,308.7
2023-02-27,304.6
2023-02-28,301.4
2023-03-01,302.7
2023-03-02,299.8
2023-03-03,290.4
2023-03-04,289.6
2023-03-05,288.7
2023-03-06,287.8
2023-03-07,289.3
2023-03-08,287.1
2023-03-09,277.1
2023-03-10,277.4
2023-03-11,276.0
2023-03-12,288.1
2023-03-13,307.9
2023-03-14,308.4
2023-03-15,306.3
2023-03-16,329.4
2023-03-17,338.9
2023-03-18,331.0
2023-03-19,336.7
2023-03-20,332.5
2023-03-21,334.4
2023-03-22,321.1
2023-03-23,329.4
2023-03-24,322.1
2023-03-25,322.4
2023-03-26,328.6
2023-03-27,310.6
2023-03-28,313.2
2023-03-29,313.7
2023-03-30,316.4
2023-03-31,316.9
2023-04-01,314.9
2023-04-02,313.7
2023-04-03,308.8
2023-04-04,310.8
2023-04-05,313.9
2023-04-06,312.3
2023-04-07,310.3
2023-04-08,310.5
2023-04-09,312.8
2023-04-10,318.5
2023-04-11,322.3
2023-04-12,319.9
2023-04-13,324.7
2023-04-14,328.9
2023-04-15,333.0
2023-04-16,347.7
2023-04-17,340.0
2023-04-18,343.1
2023-04-19,322.4
2023-04-20,318.1
2023-04-21,321.2
2023-04-22,332.2
2023-04-23,330.7
2023-04-24,331.2
2023-04-25,338.4
2023-04-26,330.6
2023-04-27,330.9
2023-04-28,324.1
2023-04-29,321.9
2023-04-30,337.5
2023-05-01,328.5
2023-05-02,321.5
2023-05-03,325.9
2023-05-04,323.8
2023-05-05,326.5
2023-05-06,321.9
2023-05-07,321.0
2023-05-08,313.8
2023-05-09,312.1
2023-05-10,314.3
2023-05-11,307.5
2023-05-12,308.5
2023-05-13,310.7
2023-05-14,312.1
2023-05-15,313.4
